,x,y,riv_order,upland_drainage_area
2450972,-53.777382306971695,-4.738804370038999,6.0,108.451
1075916,-67.32364427022749,-8.797867642558998,6.0,338.144
2028284,-58.747454672972694,-6.825075600430999,6.0,69.904
2452702,-53.75808105506489,-9.744982406146999,5.0,2455.059
1347851,-64.96245778696229,-2.888220684502999,6.0,21.009
2097293,-57.9754045967007,-4.948304409911,6.0,232.438
2063427,-58.354995884201095,-3.1391842739329996,1.0,4307263.5
532900,-72.1811260001055,-6.262044243274998,6.0,30.511
1495954,-63.6821414104779,-8.398508191552999,6.0,31.427
200387,-75.21785630010869,-4.0273771513069985,5.0,839.76
2264350,-56.1031831617411,-11.977467206032998,6.0,168.841
2448764,-53.80311730951409,-13.016238237064996,6.0,84.494
1507887,-63.5663338990371,-2.1746111736889993,6.0,25.097
1856445,-60.532820474351695,2.8468429069930004,6.0,223.19
1197839,-66.2106054102687,-16.176197171800997,6.0,51.141
2097967,-57.9689708460651,-7.359737160520998,6.0,49.813
1624911,-62.5530181739301,-10.639722159766999,5.0,484.399
367217,-73.71879240201389,-6.144200470846998,6.0,194.834
2568151,-52.320137788008296,-13.638191480434998,5.0,691.436
28709,-77.3281265085855,-7.145872536484999,6.0,74.551
2094989,-57.9979227239253,-6.827257892512998,5.0,245.283
537476,-72.13608974565629,-10.593894026044998,6.0,182.769
267504,-74.5873487378199,-5.801580613972998,6.0,20.288
1435942,-64.24187771577509,-10.262185629580998,6.0,37.597
223080,-75.0023256538161,-11.628300472912999,6.0,152.844
2670929,-51.0526889127951,-15.536785591774997,5.0,1803.365
800034,-69.8328070181115,-0.36549103771099967,5.0,588.373
128859,-75.95773762320269,-0.9307046869489999,5.0,1312.895
1420873,-64.3673358531693,-10.901597209606999,6.0,53.534
1568065,-63.0291157209645,-17.435379703114997,6.0,132.608
2910758,-47.5398610657575,-9.483107356306999,5.0,1493.435
1974634,-59.368311609308094,-9.886831391477,6.0,67.243
1686599,-62.006149369904094,-5.452413880852999,6.0,50.0
1818236,-60.886676759309694,1.1512019592790002,6.0,138.636
2403676,-54.3853717420359,-13.751670668699,6.0,127.57
45919,-77.0482583559369,-7.372830913012999,6.0,31.081
2644524,-51.3743764445751,-2.4583091443489997,5.0,265.704
2249318,-56.2736775535845,-4.692976236317,5.0,1287.883
801423,-69.8199395168403,0.7802123053390004,6.0,46.576
1840039,-60.6840136142883,-5.701195178200999,6.0,103.822
2484809,-53.378489767564496,-5.382580534229,6.0,58.554
101058,-76.29229265625389,-0.5422566963529998,6.0,19.533
1313013,-65.2358921889753,-1.3431578904469998,6.0,32.834
649303,-71.1227740205493,-5.792851445644999,5.0,749.807
277637,-74.49405935360369,-0.7408452758149999,6.0,24.898
656133,-71.0648702648289,-5.871413960596998,6.0,19.217
101936,-76.2858589056183,-8.584003018523,3.0,19158.11
1256541,-65.6991222347385,-4.972309622812999,6.0,23.95
778389,-70.0258195371795,-0.4964285626309999,6.0,24.041
1097439,-67.1274148758417,-2.1287830399669994,5.0,264.262
1034288,-67.6807174305033,-0.5378921121889992,6.0,71.906
1244088,-65.8020622449081,-7.418659046734998,6.0,54.92
263798,-74.6227343663157,-1.4653662470389999,3.0,47214.254
327459,-74.05334743506509,0.3830351464150006,6.0,140.811
1010221,-67.8865974508425,0.4943320425970006,6.0,22.324
2660169,-51.1813639255071,-6.932007912448999,5.0,1369.382
1837131,-60.709748616830694,0.05569133411500049,6.0,40.141
759455,-70.19631392902289,-13.345764341446998,5.0,229.031
2917886,-47.3725835492319,-6.098372337124999,6.0,383.665
1784361,-61.1794124132295,-12.171691201330997,5.0,1379.799
2681289,-50.9240139000831,-9.742800114064998,5.0,1675.575
2617516,-51.7024977269907,-15.796478349532997,5.0,1069.241
1143537,-66.71565483516329,-5.166533618110998,6.0,97.056
1254825,-65.71520661132749,-9.446008390912999,6.0,166.194
2141340,-57.480005797759496,-4.047017780045,5.0,292.69
1897130,-60.15322918685129,-10.384393986172999,6.0,175.633
192634,-75.2854106817825,-7.634705962852999,6.0,44.253
2723329,-50.402880098599496,-8.968086424954999,6.0,447.181
572342,-71.80153471260509,-11.499545240074998,6.0,58.275
1458679,-64.03278082011809,-16.697764979398997,5.0,2102.443
1065845,-67.4104999038081,-14.969389650455,5.0,1617.274
1735086,-61.59438932922569,-0.5269806517789992,6.0,29.192
2831280,-48.9649368315429,-2.545600827628999,6.0,82.344
2022836,-58.8182259299643,-5.7186535148569995,4.0,2983.152
2533523,-52.7479822052757,-7.169877749386998,5.0,3253.673
870938,-69.16369695200909,0.35684764143100045,6.0,65.899
695659,-70.7335321070955,-1.6486787819269995,6.0,17.595
661747,-71.0198340103797,-6.923278744120999,6.0,94.597
159841,-75.61353196419809,-10.428039827812999,6.0,74.737
391531,-73.5032617557213,0.7474779241090004,6.0,36.274
2876413,-48.2604411369447,-4.6733356075789985,6.0,444.489
329539,-74.0340461831583,-0.17126704241299917,5.0,227.323
2307597,-55.601350612164296,-6.329695297816999,6.0,56.329
299738,-74.29461308390009,-9.862826178574998,6.0,24.957
1457326,-64.04243144607149,-5.904148341826998,5.0,582.084
2222284,-56.58571445941109,-6.113648381698999,5.0,1134.049
2523314,-52.879874093305496,-12.383373533284999,6.0,285.911
2153343,-57.357764535683096,-13.574905010056998,5.0,1897.858
2793427,-49.5278900121579,-10.984524308722998,6.0,39.4
2602913,-51.88585962010529,-7.691445556984998,5.0,4526.206
1621261,-62.58197005179029,-11.045628487018998,6.0,162.464
1110286,-67.01482423971869,-9.638050094128998,6.0,165.453
1812355,-60.938146764394496,0.6776445774850002,6.0,114.833
1791985,-61.1118580315557,-16.154374250980997,6.0,672.045
1416444,-64.4059383569829,-12.571050652336996,4.0,19033.436
2840816,-48.8137436916063,-7.916221641430999,5.0,686.407
2790795,-49.5632756406537,-4.551127250986999,5.0,980.474
1479957,-63.8269007997789,1.4981864003170005,6.0,119.525
510510,-72.4030903970337,-7.2899038138969985,6.0,172.654
701204,-70.6884958526463,-2.7289133625169995,4.0,8551.189
1237211,-65.85996600062849,-7.080403774024999,6.0,265.783
1358270,-64.87560215338169,-10.159617901726998,6.0,58.943
1557090,-63.1224051051807,-3.091173848128999,5.0,1706.934
840697,-69.4564326059289,-9.435096930502999,6.0,204.474
470000,-72.7923323104875,-13.956806124406999,6.0,74.588
329982,-74.03082930784049,-0.6906525579289995,6.0,25.543
2640564,-51.4194126990243,-8.778227013820999,6.0,414.783
2632689,-51.5062683326049,-5.5527993166249985,6.0,84.81
1210135,-66.0980147741457,-9.790810539868998,4.0,17028.47
953647,-68.3916468757371,-0.4527827209909998,5.0,967.439
913688,-68.76480441260189,1.6487645539750004,6.0,86.255
2146164,-57.428535792674694,0.6972852062230004,6.0,58.382
888656,-68.99641943548349,-9.291065653090998,5.0,699.145
2924097,-47.2149566586597,-6.574112011000999,6.0,106.207
2304045,-55.64316999129569,-10.436768996140998,5.0,1401.992
2066546,-58.326044006340894,-10.794664897588998,6.0,270.287
2634271,-51.4901839560159,-12.117133899280999,5.0,1147.153
2925232,-47.18600478079949,-7.767825779854999,6.0,75.928
1497804,-63.66284015857109,0.1167955124110005,6.0,164.427
758076,-70.2091814302941,-12.747816310978997,6.0,21.146
1994058,-59.1495640876977,-3.857158368910999,6.0,105.585
1259126,-65.6766041075139,-7.298632982224998,6.0,104.551
415607,-73.2909479847465,-0.9830796969169993,5.0,581.873
1302183,-65.3227478225559,-15.480045997642996,6.0,36.611
1555384,-63.138489481769696,-8.592732186850998,5.0,464.411
2318727,-55.4694587241345,-2.8031112933049998,6.0,79.759
1356603,-64.8884696546529,-3.110814476866999,2.0,1433989.6
788940,-69.9357470282811,-8.219560240828999,5.0,763.003
1552678,-63.161007608994296,-2.488861233496999,6.0,24.233
2435430,-53.9671779507219,-14.652957298565,6.0,200.146
434195,-73.1236704682209,-12.042935968492998,6.0,126.129
27383,-77.3506446358101,-6.589388055574998,5.0,1660.63
406406,-73.37780361832709,-10.338565852450998,6.0,52.372
2863941,-48.440586154741496,-10.142159565071,6.0,173.054
2693817,-50.763170134193096,-7.547414279572999,6.0,106.602
1164213,-66.5226423160953,-0.9678036523429996,6.0,78.982
966784,-68.2758393642963,-8.651654073064998,6.0,306.963
1292014,-65.40638658081869,-15.903410661550996,6.0,88.959
2149267,-57.396367039496695,0.3764882701690002,6.0,58.815
2789794,-49.5761431419249,-4.577314755970999,5.0,945.169
2320831,-55.4469405969099,-7.726362230296999,6.0,50.622
2403611,-54.3853717420359,-9.714430316998998,6.0,155.707
2914430,-47.4497885568591,-9.806086584442998,6.0,84.4
650596,-71.11312339459589,-11.482086903418999,6.0,205.511
2394115,-54.5108298794301,-11.418800433040998,6.0,154.817
2400050,-54.436841747120695,-6.585023471410999,5.0,739.254
1805058,-61.0057011460683,-13.219191400690999,6.0,80.056
356654,-73.80564803559449,-6.528283877278998,6.0,62.054
25169,-77.3956808902593,-5.657549336560999,6.0,125.826
1364828,-64.8241321482969,-1.6552256581729998,6.0,36.691
2067320,-58.316393380387495,-0.7604859045529992,6.0,28.547
2499238,-53.18226037317869,-2.7049081496149996,5.0,2663.98
1477451,-63.85585267763909,-15.257452205278998,4.0,96715.56
935317,-68.56535814289829,-14.925743808815,6.0,152.262
497258,-72.53176540974569,-3.894257334304999,5.0,352.929
108126,-76.2054370226733,-4.300163661556999,6.0,46.237
1102430,-67.0823786213925,-11.372972299318999,6.0,59.554
387138,-73.5450811348527,-11.473357735090998,6.0,87.493
2589504,-52.053137136630895,-4.295799077392999,5.0,1115.488
609967,-71.4605459289183,-2.4059341343809995,5.0,902.193
1284631,-65.4642903365391,-1.5439287619909998,6.0,38.624
1360312,-64.8595177767927,-9.301977113500998,6.0,115.467
578203,-71.7436309568847,1.1883009246730003,5.0,184.142
563050,-71.8948240968213,-2.266267441132999,6.0,73.571
1423563,-64.3448177259447,-1.9236475842589997,6.0,15.232
1030946,-67.70966930836349,0.08406113118100045,6.0,38.209
2558282,-52.4488128007203,-3.481804130806999,6.0,70.064
2031367,-58.715285919794695,-1.3300641379549991,6.0,40.989
2195816,-56.881666988648696,-0.6775588054369996,5.0,734.745
1708277,-61.8260043521073,-13.365404970184997,6.0,158.478
378561,-73.61906926716209,-7.215705883108999,6.0,38.969
390317,-73.5161292569925,-11.004164937460999,6.0,42.56
1509163,-63.553466397765895,-1.2995120488069998,5.0,501.327
2088173,-58.078344606870296,-1.1271109743289993,4.0,6436.998
2859248,-48.517791162368695,-3.8069656510249996,5.0,6602.735
2515195,-52.9763803528395,-0.8696005086529994,6.0,102.594
53271,-76.9292339691783,-2.019668435866999,6.0,24.456
2192455,-56.920269492462296,-6.382070307784998,6.0,43.307
2321886,-55.434073095638695,-4.361267839852999,6.0,57.145
2932160,-46.98655851109589,-14.087743649326999,5.0,1681.938
408640,-73.35528549110249,-5.768846232742998,6.0,36.519
982867,-68.1278630996775,-1.2907828804789996,6.0,74.254
436780,-73.1011523409963,-13.721118579551,6.0,57.975
257759,-74.68385499735389,-6.768336006298998,5.0,379.313
2354455,-55.0287468055959,1.8124364601250003,5.0,4941.127
2143934,-57.451053919899294,-3.9662729730109993,6.0,38.545
2263664,-56.109616912376694,-12.660524627698997,5.0,895.994
20413,-77.5018377757467,-2.3862935056429992,6.0,16.514
996110,-68.01205558823669,-0.3982254189409997,4.0,1879.707
637732,-71.2224971554011,-7.0673100215329985,6.0,47.713
1880007,-60.3237235786947,-0.36330874562899984,5.0,2209.895
1944975,-59.667481013863494,-2.4823143572509996,6.0,76.561
2715592,-50.4929526074979,-12.206607874642998,6.0,417.264
1812504,-60.938146764394496,-6.377705723620998,6.0,27.307
367786,-73.7155755266961,-10.471685669452999,6.0,43.271
2258417,-56.16430379277929,-5.439320128360999,6.0,36.755
2587004,-52.08530588980889,-7.619429918278998,6.0,63.408
622936,-71.34795529279529,-3.7065802152529996,5.0,357.353
1356665,-64.8884696546529,-6.135471302518999,6.0,76.622
440813,-73.0593329618649,0.7387487557810002,5.0,238.041
371975,-73.67697302288249,-4.289252201146999,5.0,1176.082
823356,-69.6204932471367,-13.561811257564997,6.0,211.926
2424209,-54.1119373400229,-0.15380870575699968,5.0,982.271
1769069,-61.3048705506237,-6.729054748822998,6.0,150.683
2877379,-48.2475736356735,-7.344461115946999,6.0,164.118
1961974,-59.4937697467023,-13.051154910376997,6.0,63.784
1399662,-64.5442639956483,-17.317535930686997,6.0,390.463
1376130,-64.7340596393985,-12.136774528018998,3.0,351819.34
2713003,-50.52190448535809,-9.640232386210998,6.0,170.803
2148126,-57.4092345407679,-5.594262866183,5.0,352.524
2034373,-58.67990029129889,-4.2041428099489995,4.0,16539.916
135938,-75.8740988649399,-3.047528006489,6.0,22.078
1305185,-65.29701282001349,-2.6852675208769994,6.0,13.938
735205,-70.4021939493621,-11.890175522752997,6.0,24.789
446844,-73.0014292061445,-4.701705404644999,6.0,69.307
1249878,-65.7570259904589,-9.727524069490999,6.0,44.646
1409124,-64.4702758633389,-14.196858253427,6.0,64.925
2852537,-48.6303817984917,-7.3008152743069985,5.0,696.257
496431,-72.5381991603813,-0.2105482998889996,3.0,21515.242
2123541,-57.68266894278089,-12.173873493412998,5.0,622.014
870923,-69.16369695200909,0.8325873153070003,3.0,32086.973
1919644,-59.940915415876496,-10.541519016076998,5.0,1046.992
1472187,-63.907322682723894,-9.437279222584998,6.0,20.327
979350,-68.1600318528555,-6.8774506103989985,6.0,122.966
116200,-76.1089307631393,-9.105570826121,6.0,29.882
2003203,-59.046624077528094,-11.911998443572998,6.0,44.32
1050321,-67.5423917918379,-11.054357655346998,4.0,29506.836
1117907,-66.94726985804489,-1.8800017426189997,4.0,5966.976
891701,-68.9674675576233,-2.565241456366999,6.0,36.241
1273362,-65.5575797207553,-2.846757134945,6.0,19.939
2019502,-58.853611558460095,-8.119174805056998,6.0,60.984
2377035,-54.736011151676095,-6.744330793396999,6.0,150.489
1571609,-63.000163843104296,-6.312236961160998,6.0,66.989
798245,-69.8488913947005,-2.122236163720999,4.0,3825.476
1089205,-67.2046198834689,-5.3062003113589995,3.0,159905.14
1006254,-67.9187662040205,2.427842827249,4.0,2314.12
1966171,-59.451950367570895,-13.801863386584998,5.0,1359.345
335592,-73.9825761780735,0.025139244967000263,6.0,35.848
1244519,-65.7988453695903,-6.493367203966999,5.0,3682.868
332302,-74.0147449312515,-10.648451328094998,6.0,25.525
1052272,-67.52309053993109,-1.5264704253349994,6.0,266.081
963579,-68.3047912421565,-12.365915196628997,6.0,59.957
1658717,-62.250631894056895,0.7780300132570002,6.0,188.237
786958,-69.95183140487009,-3.211199912638999,6.0,28.076
1295791,-65.37421782764069,-3.6891218785969992,5.0,931.61
339639,-73.95040742489549,-11.855258849440999,3.0,105746.516
1575285,-62.971211965244095,-9.913018896460999,5.0,996.614
612519,-71.43802780169369,-0.6033608746489993,6.0,42.929
2666035,-51.110592668515494,-11.294409784366998,6.0,52.625
690114,-70.7785683615447,0.7147435428790003,6.0,21.464
919584,-68.71011753219929,0.07533196285300026,6.0,17.602
2367708,-54.8614692890703,-2.5259601988909997,6.0,53.611
202710,-75.1985550482019,-2.464856020594999,6.0,23.59
136546,-75.86766511430429,-8.621101983916999,6.0,11.884
2103762,-57.9078502150269,-12.010201587262998,6.0,89.223
853614,-69.3341913438525,-9.018279142841,6.0,48.762
1203490,-66.1559185298661,-10.519696095256998,6.0,206.197
377509,-73.6255030177977,-4.0142833988149995,6.0,64.666
2453031,-53.7548641797471,-15.248723036950999,5.0,1163.097
2770036,-49.8302762920311,-5.5527993166249985,4.0,17287.67
512344,-72.3837891451269,-13.214826816526998,4.0,9291.881
2607390,-51.821522113749296,-3.6171062398909997,5.0,1462.827
1134542,-66.80251046874389,1.4807280636610005,6.0,159.867
455259,-72.9274410738351,-8.411601944044998,5.0,915.358
2694929,-50.7470857576041,-0.9830796969169993,6.0,33.267
1066786,-67.40084927785469,-8.642924904736999,6.0,83.183
1713738,-61.780968097658096,-11.401342096385,6.0,310.071
1798501,-61.0571711511531,1.7469676976650002,6.0,138.176
1181781,-66.3553647995697,-2.5390539513829995,6.0,25.09
1024130,-67.7707899394017,-7.453575720046999,5.0,442.634
2871414,-48.3312123939363,-8.819690563378998,5.0,498.254
1280058,-65.5028928403527,-11.049993071182998,6.0,131.443
2181106,-57.0425107545387,-1.0921943010169994,3.0,78008.445
1078409,-67.30112614300289,-9.947935569772998,6.0,60.888
1619325,-62.5980544283793,-11.069633699920999,5.0,1769.769
1912321,-60.011686672868095,-5.891054589334999,4.0,9760.875
165820,-75.5524113331599,-9.003003098266998,6.0,9.964
1668824,-62.1637762604763,-4.234694899096999,6.0,156.711
1589794,-62.848970703167694,-2.2509913965589994,6.0,31.315
2378603,-54.7167098997693,-12.520857934450998,5.0,2951.738
902998,-68.8677444227715,-7.898763304774999,6.0,38.483
1911313,-60.018120423503696,0.31101950770900055,6.0,167.216
2794738,-49.5053718849333,-2.309913282772999,5.0,380.458
1417515,-64.3962877310295,-8.758586385082998,6.0,64.495
1322790,-65.1586871813481,0.6427279041730003,6.0,41.426
2248547,-56.2801113042201,-3.067168635226999,6.0,190.543
1105425,-67.0534267435323,1.4479936824310005,6.0,25.107
1856141,-60.5360373496695,-2.5390539513829995,6.0,28.736
2669002,-51.0752070400197,-4.887200231614999,6.0,274.14
234368,-74.9026025189643,-6.921096452038999,5.0,412.429
2049496,-58.5061890241377,-8.372320686569,6.0,132.285
2893136,-47.9484042311181,-10.314560639548999,6.0,210.514
1150279,-66.6513173288073,-4.780267919596998,5.0,395.431
473944,-72.75372980667389,-4.732257493792998,6.0,29.093
276410,-74.50692685487489,-9.795175124032998,6.0,41.042
2880831,-48.1896698799531,-14.969389650455,6.0,188.143
1300308,-65.3356153238271,-1.8865486188649991,6.0,18.665
2451342,-53.7741654316539,-7.206976714780998,6.0,53.027
314406,-74.1659380711881,-8.815325979214998,5.0,527.471
1630184,-62.5015481688453,-2.043673648768999,6.0,169.04
1504914,-63.5952857768973,-4.592590800544999,4.0,18018.012
487262,-72.6282716692797,0.19754031944500028,5.0,259.089
1247796,-65.77311036704789,-13.123170549083,6.0,137.979
669398,-70.9554965040237,-3.5167208041189997,6.0,31.283
1058909,-67.46840365952849,-3.6389291607109997,6.0,55.054
2574200,-52.2461496556989,-1.9301944605049992,6.0,204.88
208065,-75.1406512924815,-5.939065015138999,5.0,1210.158
176421,-75.4430375723547,-4.690793944234999,6.0,33.162
1534203,-63.3218513748843,-1.8974600792749992,6.0,41.621
413015,-73.3134661119711,-3.4512520416589996,6.0,23.998
392754,-73.4936111297679,-7.741638274870999,6.0,43.393
1985584,-59.2428534719139,-4.967945038648999,6.0,38.706
849361,-69.37601072298389,-5.018137756534999,6.0,25.019
1523241,-63.4183576344183,-5.7513878960869995,6.0,91.838
468817,-72.8019829364409,-5.720835806938998,6.0,57.246
2837101,-48.8684305720089,-10.919055546262998,6.0,259.766
749722,-70.2799526872857,-5.557163900788998,6.0,67.083
859218,-69.2795044634499,-8.498893627324998,6.0,78.332
1636111,-62.456511914396096,-17.339358851506997,6.0,1987.392
1460926,-64.01026269289349,-7.176424625632999,6.0,129.046
2289431,-55.810447507821294,-12.547045439435,6.0,406.009
2414944,-54.2341786020993,-5.015955464452999,6.0,165.707
1367280,-64.8048308963901,-7.964232067234999,5.0,768.988
729255,-70.4536639544469,-4.773721043350999,5.0,249.181
916251,-68.74228628537729,-9.755893866556999,6.0,203.69
2382883,-54.6555892687311,-4.806455424580999,3.0,106101.414
2734052,-50.2774219612053,-3.536361432856999,5.0,587.12
1163357,-66.5322929420487,-5.572439945363,5.0,222.204
107588,-76.21187077330889,-1.4348141578909996,6.0,88.841
770518,-70.09659079417109,-7.028028764056998,6.0,71.571
2690590,-50.8049895133245,-3.322496808820999,6.0,61.932
2662137,-51.1588457982825,-13.760399837026998,5.0,4103.076
314399,-74.1659380711881,-8.597096771014998,6.0,101.656
940311,-68.52032188844909,-12.560139191927,6.0,108.92
1378028,-64.71797526280949,-0.27383477026699987,6.0,45.722
2569346,-52.3040534114193,-9.197227093565,6.0,145.144
760713,-70.1866633030695,-10.753201348030998,6.0,88.77
861358,-69.2569863362253,-7.767825779854999,6.0,68.267
488454,-72.6154041680085,0.13207155698500062,4.0,2666.842
660643,-71.02626776101529,0.8565925282090006,6.0,66.751
1910173,-60.0277710494571,1.1861186325910005,6.0,48.931
781314,-70.0033014099549,-3.669481249858999,6.0,17.78
2855876,-48.5789117934069,-14.404176001217,6.0,536.854
2764303,-49.9074812996583,-8.250112329976998,6.0,118.129
1796911,-61.070038652424294,-0.21709517613499996,4.0,3698.326
319715,-74.11768494142109,-0.9154286423749993,5.0,181.796
1184359,-66.3328466723451,-11.390430635975,6.0,155.674
835031,-69.50790261101369,-3.7174916756629997,6.0,72.403
1272667,-65.5640134713909,-5.7077420544469994,5.0,714.598
593510,-71.6085221935371,-7.104408986926998,5.0,1103.319
2898309,-47.8390304703129,-10.438951288222999,4.0,9233.706
890110,-68.9835519342123,-3.2482988780329998,6.0,59.152
694971,-70.7399658577311,-8.053706042596998,6.0,47.825
430737,-73.15583922139889,-3.4163353683469997,6.0,39.0
113572,-76.1410995163173,-6.5872057634929995,3.0,68880.89
1749279,-61.4785818177849,-10.205446035448999,6.0,78.376
1149501,-66.6609679547607,-6.781429758790999,4.0,10254.496
170509,-75.5073750787107,-9.105570826121,5.0,661.633
1049599,-67.5488255424735,-3.6105593636449993,6.0,91.258
148819,-75.7293394756389,-2.4975904018249993,6.0,57.048
2367523,-54.8646861643881,-7.560508032064998,4.0,6312.175
1746336,-61.5010999450095,1.3301499100030005,6.0,134.121
1652116,-62.311752525095095,-9.646779262456999,6.0,52.91
2526867,-52.8348378388563,-2.355741416494999,6.0,42.466
198627,-75.2307238013799,0.37212368600500056,6.0,86.076
333227,-74.00509430529809,-6.6548568180349985,6.0,26.437
1604901,-62.7235125657735,-13.814957139076999,4.0,32884.883
437916,-73.08828483972509,-2.687449812958999,6.0,33.235
1455898,-64.0585158226605,-2.6023404217609998,4.0,2219.345
1445496,-64.15502208219449,-9.480925064224998,6.0,36.209
457806,-72.9017060712927,-1.0158140781469993,5.0,244.246
712511,-70.59198959311229,-5.939065015138999,4.0,6565.261
875288,-69.1218775728777,1.502550984481,5.0,228.102
2638301,-51.4451477015667,-8.090805007991,5.0,1587.08
689898,-70.78178523686249,-5.727382683184999,6.0,19.437
99694,-76.31159390816069,-1.4631839549569992,6.0,21.03
1693835,-61.9450287388659,-2.401569550217,5.0,947.341
816888,-69.6816138781749,-13.258472658166998,6.0,17.968
2236823,-56.41843694288549,-6.438809901916999,6.0,30.927
2430369,-54.0315154570779,-3.0846269718829995,6.0,122.609
2506760,-53.0857541136447,-3.8440646164189993,6.0,61.257
2751016,-50.068325065548294,-1.6574079502549997,6.0,61.797
1151758,-66.63844982753609,-4.6842470679889985,5.0,613.835
1221456,-65.9982916392939,-0.3218451960709996,2.0,237010.5
1740603,-61.54935307477649,2.0219364999970004,6.0,50.198
556543,-71.95594472785949,-1.6115798165329998,6.0,27.465
14349,-77.68519966886129,-4.265246988244998,6.0,34.037
1548114,-63.199610112807896,-7.0105704274009994,5.0,4689.265
1559383,-63.10310385327389,-2.3601060006589996,6.0,40.751
1320394,-65.1779884332549,-7.152419412730998,6.0,41.32
659743,-71.03591838696869,-6.720325580494999,6.0,119.818
55467,-76.8970652160003,-7.060763145286998,5.0,352.039
854972,-69.31810696726349,-1.5897568957129997,2.0,208788.45
1264830,-65.62835097774689,-4.409278265656999,6.0,89.679
1460450,-64.0134795682113,-5.360757613409,6.0,33.98
1139842,-66.7510404636591,0.9831654689650002,6.0,22.107
1677439,-62.0865712528491,-4.0492000721269985,6.0,111.992
2370422,-54.8260836605745,-10.161800193808999,5.0,2792.532
1441662,-64.1936245860081,-9.729706361573,6.0,173.893
1729322,-61.6458593343105,-7.959867483070999,6.0,18.709
2384603,-54.636288016824295,-8.151909186286998,6.0,122.179
1939216,-59.7286016449017,0.3939466068250006,6.0,42.501
2510220,-53.040717859195496,-2.6830852287949996,5.0,3321.342
1804230,-61.0121348967039,-8.007877908874999,5.0,398.067
270697,-74.5583968599597,-5.738294143594999,6.0,28.408
1725177,-61.681244962806296,-8.933169751642998,6.0,134.249
512953,-72.37735539449129,-5.788486861480999,6.0,67.055
481337,-72.6861754250001,-9.284518776845,4.0,8458.463
1923028,-59.9055297873807,-11.534461913386998,6.0,51.733
1593887,-62.81358507467189,-2.098230950818999,5.0,862.916
1271717,-65.57366409734429,-9.618409465390998,6.0,63.079
1097334,-67.1274148758417,2.1506917328350004,6.0,12.87
2518686,-52.9377778490259,-12.453206879908997,6.0,184.41
1096698,-67.13384862647729,-3.6432937448749994,6.0,144.161
1321892,-65.1683378073015,-16.440254513722998,6.0,21.617
2180688,-57.0489445051743,-5.498242014574998,2.0,384132.7
775901,-70.0483376644041,-2.364470584822999,6.0,25.952
2785584,-49.6340468976453,-4.6384189342669995,6.0,67.178
1516720,-63.4826951407743,-1.8276267326509994,6.0,26.389
1130544,-66.8443298478753,-16.198020092620997,5.0,7604.562
740256,-70.36037457023069,-5.218908628078999,6.0,16.246
2867153,-48.3891161496567,-3.835335448090999,5.0,5051.325
1134903,-66.80251046874389,-14.356165575412998,5.0,1158.67
2762512,-49.9267825515651,-1.1183818060009991,6.0,42.709
2133489,-57.573295181975695,-3.9117156709609993,6.0,69.599
1239136,-65.8438816240395,-7.689263264902998,3.0,169276.1
306528,-74.2334924528619,-4.387455344836999,3.0,42168.633
1201112,-66.1784366570907,-1.6399496135989993,5.0,342.458
2793479,-49.5278900121579,-14.755525026418997,6.0,83.025
1272249,-65.5672303467087,-4.444194938968998,6.0,69.335
2464963,-53.6068879151283,-7.348825700110998,6.0,432.089
2482529,-53.401007894789096,0.33720701269300024,4.0,6884.694
2128001,-57.6311989376961,-1.6966892077309992,5.0,311.745
868516,-69.1894319545515,-13.227920569018998,6.0,32.391
1920586,-59.9280479146053,-0.38949625061299953,6.0,126.859
1370356,-64.7823127691655,-10.801211773834998,6.0,62.823
2910080,-47.5591623176643,-11.460263982598999,6.0,67.326
454418,-72.93387482447069,-12.280805805430997,6.0,104.457
2575518,-52.230065279109894,-5.384762826310999,6.0,89.34
2822251,-49.1064793455261,-11.045628487018998,6.0,43.821
1757261,-61.407810560793294,-8.119174805056998,6.0,65.238
2012787,-58.93403344140509,-14.288514520870997,6.0,47.638
1760923,-61.37242493229749,-0.6448244242069996,6.0,75.125
2388879,-54.581601136421696,-10.602623194372999,5.0,1772.355
649714,-71.1195571452315,-4.337262626950999,6.0,19.264
1053712,-67.51022303865989,-0.027235765000999557,6.0,23.612
332065,-74.0147449312515,-2.8751269320109993,5.0,176.426
2583760,-52.1335590195759,-16.237301350097,6.0,211.859
2762609,-49.9267825515651,-6.489002619802999,6.0,71.232
2833228,-48.9359849536827,-11.691586943290998,6.0,117.747
403256,-73.4035386208695,0.4310455722190003,6.0,51.946
461477,-72.8695373181147,0.08406113118100045,4.0,1993.683
1873094,-60.388061085050694,-9.072836444891,4.0,7793.24
2436157,-53.95752732476849,-1.8254444405689996,6.0,194.176
1487660,-63.759346418105096,-13.686201906238999,4.0,23653.242
2919245,-47.3404147960539,-13.657832109172997,6.0,652.439
1992902,-59.1624315889689,0.44850390887500025,6.0,100.243
979699,-68.15681497753769,-4.077569869192999,6.0,35.542
1675705,-62.105872504755894,-14.779530239320998,6.0,121.183
2559108,-52.43916217476689,-15.870676280321,4.0,12873.728
2272953,-55.99702627625369,-3.7655021014669994,6.0,64.469
1522175,-63.4280082603717,-0.07742848288699955,6.0,42.502
2727995,-50.3481932181969,-14.242686387148996,5.0,1744.695
566641,-71.85622159300769,0.08187883909900062,6.0,119.564
287795,-74.4007699693875,-11.730868200766999,6.0,34.048
